#! FIELDS d3.lowest hhw3 dhhw3_d3.lowest
#! SET normalisation  10000.000000
#! SET min_d3.lowest 0
#! SET max_d3.lowest 1.5
#! SET nbins_d3.lowest  200
#! SET periodic_d3.lowest false
 0.000000 0.490000 0.000000
 0.007500 0.000000 0.000000
 0.015000 0.000000 0.000000
 0.022500 0.000000 0.000000
 0.030000 0.000000 0.000000
 0.037500 0.000000 0.000000
 0.045000 0.000000 0.000000
 0.052500 0.000000 0.000000
 0.060000 0.000000 0.000000
 0.067500 0.000000 0.000000
 0.075000 0.000000 0.000000
 0.082500 0.000000 0.000000
 0.090000 0.000000 0.000000
 0.097500 0.000000 0.000000
 0.105000 0.000000 0.000000
 0.112500 0.000000 0.000000
 0.120000 0.000000 0.000000
 0.127500 0.000000 0.000000
 0.135000 0.000000 0.000000
 0.142500 0.000000 0.000000
 0.150000 0.000000 0.000000
 0.157500 0.000000 0.000000
 0.165000 0.000000 0.000000
 0.172500 0.000000 0.000000
 0.180000 0.000000 0.000000
 0.187500 0.000000 0.000000
 0.195000 0.000000 0.000000
 0.202500 0.000000 0.000000
 0.210000 0.000000 0.000000
 0.217500 0.000000 0.000000
 0.225000 0.000000 0.000000
 0.232500 0.000000 0.000000
 0.240000 0.000000 0.000000
 0.247500 0.000000 0.000000
 0.255000 0.000000 0.000000
 0.262500 0.000000 0.000000
 0.270000 0.000000 0.000000
 0.277500 0.000000 0.000000
 0.285000 0.000000 0.000000
 0.292500 0.000000 0.000000
 0.300000 0.000000 0.000000
 0.307500 0.000000 0.000000
 0.315000 0.000000 0.000000
 0.322500 0.000000 0.000000
 0.330000 0.000000 0.000000
 0.337500 0.000000 0.000000
 0.345000 0.000000 0.000000
 0.352500 0.000001 0.000423
 0.360000 0.000020 0.007100
 0.367500 0.000216 0.060665
 0.375000 0.001363 0.287195
 0.382500 0.005119 0.729803
 0.390000 0.011656 0.903528
 0.397500 0.016610 0.303482
 0.405000 0.015824 -0.439420
 0.412500 0.012036 -0.422095
 0.420000 0.010905 0.126100
 0.427500 0.012547 0.157278
 0.435000 0.011475 -0.464940
 0.442500 0.006792 -0.638999
 0.450000 0.003597 -0.162308
 0.457500 0.004125 0.253277
 0.465000 0.006863 0.477876
 0.472500 0.011743 0.851701
 0.480000 0.019185 1.037645
 0.487500 0.025639 0.618360
 0.495000 0.029344 0.559756
 0.502500 0.037788 1.912133
 0.510000 0.058907 3.581422
 0.517500 0.087215 3.620877
 0.525000 0.109353 2.188340
 0.532500 0.121356 1.235927
 0.540000 0.131057 1.450932
 0.547500 0.142111 1.301694
 0.555000 0.147968 0.229505
 0.562500 0.148534 0.328481
 0.570000 0.158539 2.525537
 0.577500 0.184064 3.855456
 0.585000 0.209429 2.618182
 0.592500 0.223624 1.514544
 0.600000 0.239216 3.075688
 0.607500 0.271186 5.160683
 0.615000 0.308840 4.416106
 0.622500 0.335236 2.807004
 0.630000 0.354140 2.323629
 0.637500 0.368652 1.425244
 0.645000 0.375750 0.718185
 0.652500 0.384873 2.105469
 0.660000 0.408605 3.948281
 0.667500 0.435472 2.655875
 0.675000 0.445270 0.253034
 0.682500 0.447075 0.834258
 0.690000 0.463794 3.883225
 0.697500 0.505170 6.875561
 0.705000 0.557326 6.268277
 0.712500 0.590883 2.677435
 0.720000 0.604211 1.645819
 0.727500 0.625132 4.335243
 0.735000 0.668074 6.639795
 0.742500 0.713090 4.660140
 0.750000 0.732829 0.837975
 0.757500 0.733379 -0.069046
 0.765000 0.735545 0.537018
 0.772500 0.735276 -0.954670
 0.780000 0.719864 -2.773071
 0.787500 0.701817 -1.423804
 0.795000 0.700490 0.731250
 0.802500 0.702181 -0.826175
 0.810000 0.686543 -2.858847
 0.817500 0.666925 -2.024853
 0.825000 0.654427 -1.568653
 0.832500 0.641063 -1.709703
 0.840000 0.635489 0.691453
 0.847500 0.651470 3.294282
 0.855000 0.679842 4.210457
 0.862500 0.715157 5.213914
 0.870000 0.752883 4.346167
 0.877500 0.773517 1.093849
 0.885000 0.773557 -0.484455
 0.892500 0.773026 0.561144
 0.900000 0.778855 0.629654
 0.907500 0.777707 -0.950500
 0.915000 0.766160 -1.873402
 0.922500 0.751648 -1.763444
 0.930000 0.743978 0.221393
 0.937500 0.759903 4.123128
 0.945000 0.800022 6.052833
 0.952500 0.844368 5.721311
 0.960000 0.885193 5.018625
 0.967500 0.911205 1.290464
 0.975000 0.898940 -4.299466
 0.982500 0.856156 -6.280310
 0.990000 0.811981 -5.290106
 0.997500 0.775208 -4.560468
 1.005000 0.744373 -3.364241
 1.012500 0.727325 -1.106793
 1.020000 0.723406 -0.282591
 1.027500 0.718045 -1.196934
 1.035000 0.705257 -2.112077
 1.042500 0.685853 -2.932240
 1.050000 0.666422 -1.523319
 1.057500 0.673543 3.915543
 1.065000 0.722068 8.266847
 1.072500 0.780630 6.317067
 1.080000 0.806210 0.382700
 1.087500 0.790451 -3.914684
 1.095000 0.756307 -4.741171
 1.102500 0.720482 -4.858755
 1.110000 0.682383 -5.130623
 1.117500 0.647618 -3.718953
 1.125000 0.630065 -0.828067
 1.132500 0.632411 1.140673
 1.140000 0.638266 -0.249426
 1.147500 0.619463 -4.898984
 1.155000 0.570380 -7.288808
 1.162500 0.522460 -4.920376
 1.170000 0.497416 -1.978438
 1.177500 0.487115 -0.994182
 1.185000 0.481061 -0.428133
 1.192500 0.483233 1.132749
 1.200000 0.493926 1.172195
 1.207500 0.492235 -1.820042
 1.215000 0.470012 -3.532359
 1.222500 0.445801 -2.688196
 1.230000 0.430313 -1.301919
 1.237500 0.430111 1.579764
 1.245000 0.453609 4.219318
 1.252500 0.479813 1.835264
 1.260000 0.471482 -4.162813
 1.267500 0.422061 -8.277575
 1.275000 0.360811 -7.057667
 1.282500 0.327424 -1.473946
 1.290000 0.335177 2.826030
 1.297500 0.354583 1.457036
 1.305000 0.350586 -2.243336
 1.312500 0.330827 -2.235998
 1.320000 0.322503 -0.046968
 1.327500 0.325204 0.436417
 1.335000 0.325098 -0.577539
 1.342500 0.316535 -1.443149
 1.350000 0.308636 -0.332273
 1.357500 0.311392 0.725363
 1.365000 0.311703 -1.087004
 1.372500 0.292217 -3.912018
 1.380000 0.260230 -3.928749
 1.387500 0.241598 -0.742753
 1.395000 0.246523 1.536551
 1.402500 0.254878 0.240847
 1.410000 0.248995 -1.465433
 1.417500 0.239339 -0.763201
 1.425000 0.238018 0.219827
 1.432500 0.238505 -0.293583
 1.440000 0.232550 -1.180296
 1.447500 0.223660 -0.951336
 1.455000 0.219144 -0.373615
 1.462500 0.214982 -0.808939
 1.470000 0.209217 -0.406064
 1.477500 0.210687 0.616630
 1.485000 0.211976 -0.676727
 1.492500 0.199226 -2.401298
 1.500000 0.185004 -1.342444
